N,Z,A,Mass Excess (keV),A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,(N-Z)/A,N/Z,ZEO,NEO,Zshell_category,Nshell_category,deltaZ,deltaN,proton_particles,proton_holes,neutron_particles,neutron_holes,nu_Z,nu_N,promiscuity,neighbor_N_plus_1_exists,neighbor_N_minus_1_exists,neighbor_Z_plus_1_exists,neighbor_Z_minus_1_exists
61,37,98,-54369.152,21.256122803129635,288.9097507527417,5.877551020408164,0.24489795918367346,1.6486486486486487,1,1,4,5,9.0,11.0,9.0,13.0,11.0,21.0,9.0,11.0,4.95,1,1,1,1
60,38,98,-66422.389,21.256122803129635,304.9602924612273,4.938775510204081,0.22448979591836735,1.5789473684210527,0,0,4,5,10.0,10.0,10.0,12.0,10.0,22.0,10.0,10.0,5.0,1,1,1,1
59,39,98,-72288.748,21.256122803129635,321.44463259426664,4.081632653061225,0.20408163265306123,1.5128205128205128,1,1,4,5,11.0,9.0,11.0,11.0,9.0,23.0,11.0,9.0,4.95,1,1,1,1
57,41,98,-83524.612,21.256122803129635,355.71470813400623,2.6122448979591835,0.16326530612244897,1.3902439024390243,1,1,4,5,9.0,7.0,13.0,9.0,7.0,25.0,9.0,7.0,3.9375,1,1,1,1
56,42,98,-88115.98,21.256122803129635,373.50044354070656,2.0,0.14285714285714285,1.3333333333333333,0,0,4,5,8.0,6.0,14.0,8.0,6.0,26.0,8.0,6.0,3.4285714285714284,1,1,1,1
55,43,98,-86432.214,21.256122803129635,391.7199773719605,1.469387755102041,0.12244897959183673,1.2790697674418605,1,1,4,5,7.0,5.0,15.0,7.0,5.0,27.0,7.0,5.0,2.9166666666666665,1,1,1,1
54,44,98,-88224.871,21.256122803129635,410.37330962776815,1.0204081632653061,0.10204081632653061,1.2272727272727273,0,0,4,5,6.0,4.0,16.0,6.0,4.0,28.0,6.0,4.0,2.4,1,1,1,1
53,45,98,-83175.219,21.256122803129635,429.4604403081295,0.6530612244897959,0.08163265306122448,1.1777777777777778,1,1,4,5,5.0,3.0,17.0,5.0,3.0,29.0,5.0,3.0,1.875,1,1,1,1
52,46,98,-81320.985,21.256122803129635,448.98136941304443,0.3673469387755102,0.061224489795918366,1.1304347826086956,0,0,4,5,4.0,2.0,18.0,4.0,2.0,30.0,4.0,2.0,1.3333333333333333,1,1,1,1
51,47,98,-73066.425,21.256122803129635,468.9360969425131,0.16326530612244897,0.04081632653061224,1.0851063829787233,1,1,4,5,3.0,1.0,19.0,3.0,1.0,31.0,3.0,1.0,0.75,1,1,1,1
50,48,98,-67636.425,21.256122803129635,489.3246228965354,0.04081632653061224,0.02040816326530612,1.0416666666666667,0,0,4,5,2.0,0.0,20.0,2.0,0.0,0.0,2.0,0.0,0.0,1,0,0,1
62,37,99,-51121.15,21.400477469184917,287.9336968581244,6.313131313131313,0.25252525252525254,1.6756756756756757,1,0,4,5,9.0,12.0,9.0,13.0,12.0,20.0,9.0,12.0,5.142857142857143,1,1,1,0
61,38,99,-62518.527,21.400477469184917,303.93001335024246,5.343434343434343,0.23232323232323232,1.605263157894737,0,1,4,5,10.0,11.0,10.0,12.0,11.0,21.0,10.0,11.0,5.238095238095238,1,1,1,1
60,39,99,-70643.73,21.400477469184917,320.35866272052584,4.454545454545454,0.21212121212121213,1.5384615384615385,1,0,4,5,11.0,10.0,11.0,11.0,10.0,22.0,11.0,10.0,5.238095238095238,1,1,1,1
59,40,99,-77616.67,21.400477469184917,337.21964496897454,3.6464646464646466,0.1919191919191919,1.475,0,1,4,5,10.0,9.0,12.0,10.0,9.0,23.0,10.0,9.0,4.7368421052631575,1,0,1,1
58,41,99,-82335.344,21.400477469184917,354.5129600955886,2.919191919191919,0.1717171717171717,1.4146341463414633,1,0,4,5,9.0,8.0,13.0,9.0,8.0,24.0,9.0,8.0,4.235294117647059,1,1,1,0
57,42,99,-85970.106,21.400477469184917,372.2386081003681,2.272727272727273,0.15151515151515152,1.3571428571428572,0,1,4,5,8.0,7.0,14.0,8.0,7.0,25.0,8.0,7.0,3.7333333333333334,1,1,1,1
56,43,99,-87327.869,21.400477469184917,390.3965889833128,1.707070707070707,0.13131313131313133,1.302325581395349,1,0,4,5,7.0,6.0,15.0,7.0,6.0,26.0,7.0,6.0,3.230769230769231,1,1,1,1
55,44,99,-87625.385,21.400477469184917,408.986902744423,1.2222222222222223,0.1111111111111111,1.25,0,1,4,5,6.0,5.0,16.0,6.0,5.0,27.0,6.0,5.0,2.727272727272727,1,1,1,1
54,45,99,-85584.522,21.400477469184917,428.00954938369847,0.8181818181818182,0.09090909090909091,1.2,1,0,4,5,5.0,4.0,17.0,5.0,4.0,28.0,5.0,4.0,2.2222222222222223,1,1,1,1
53,46,99,-82182.861,21.400477469184917,447.4645289011393,0.494949494949495,0.0707070707070707,1.1521739130434783,0,1,4,5,4.0,3.0,18.0,4.0,3.0,29.0,4.0,3.0,1.7142857142857142,1,1,1,1
52,47,99,-76712.483,21.400477469184917,467.3518412967455,0.25252525252525254,0.050505050505050504,1.1063829787234043,1,0,4,5,3.0,2.0,19.0,3.0,2.0,30.0,3.0,2.0,1.2,1,1,1,1
51,48,99,-69931.132,21.400477469184917,487.67148657051706,0.09090909090909091,0.030303030303030304,1.0625,0,1,4,5,2.0,1.0,20.0,2.0,1.0,31.0,2.0,1.0,0.6666666666666666,1,1,1,1
63,37,100,-46265.884,21.544346900318832,286.9707007122469,6.76,0.26,1.7027027027027026,1,1,4,5,9.0,13.0,9.0,13.0,13.0,19.0,9.0,13.0,5.318181818181818,0,1,1,0
62,38,100,-59817.505,21.544346900318832,302.9135174184829,5.76,0.24,1.631578947368421,0,0,4,5,10.0,12.0,10.0,12.0,12.0,20.0,10.0,12.0,5.454545454545454,1,1,1,1
61,39,100,-67321.241,21.544346900318832,319.2872210627252,4.84,0.22,1.564102564102564,1,1,4,5,11.0,11.0,11.0,11.0,11.0,21.0,11.0,11.0,5.5,1,1,1,1
60,40,100,-76372.736,21.544346900318832,336.0918116449739,4.0,0.2,1.5,0,0,4,5,10.0,10.0,12.0,10.0,10.0,22.0,10.0,10.0,5.0,1,1,1,1
59,41,100,-79791.246,21.544346900318832,353.327289165229,3.24,0.18,1.4390243902439024,1,1,4,5,9.0,9.0,13.0,9.0,9.0,23.0,9.0,9.0,4.5,1,1,1,1
58,42,100,-86193.029,21.544346900318832,370.9936536234904,2.56,0.16,1.380952380952381,0,0,4,5,8.0,8.0,14.0,8.0,8.0,24.0,8.0,8.0,4.0,1,1,1,1
57,43,100,-86020.951,21.544346900318832,389.0909050197582,1.96,0.14,1.3255813953488371,1,1,4,5,7.0,7.0,15.0,7.0,7.0,25.0,7.0,7.0,3.5,1,1,1,1
56,44,100,-89227.391,21.544346900318832,407.61904335403244,1.44,0.12,1.2727272727272727,0,0,4,5,6.0,6.0,16.0,6.0,6.0,26.0,6.0,6.0,3.0,1,1,1,1
55,45,100,-85591.13,21.544346900318832,426.57806862631304,1.0,0.1,1.2222222222222223,1,1,4,5,5.0,5.0,17.0,5.0,5.0,27.0,5.0,5.0,2.5,1,1,1,1
54,46,100,-85212.672,21.544346900318832,445.96798083659996,0.64,0.08,1.173913043478261,0,0,4,5,4.0,4.0,18.0,4.0,4.0,28.0,4.0,4.0,2.0,1,1,1,1
53,47,100,-78137.969,21.544346900318832,465.7887799848933,0.36,0.06,1.127659574468085,1,1,4,5,3.0,3.0,19.0,3.0,3.0,29.0,3.0,3.0,1.5,1,1,1,1
52,48,100,-74194.595,21.544346900318832,486.040466071193,0.16,0.04,1.0833333333333333,0,0,4,5,2.0,2.0,20.0,2.0,2.0,30.0,2.0,2.0,1.0,1,1,0,1
51,49,100,-64178.146,21.544346900318832,506.72303909549913,0.04,0.02,1.0408163265306123,1,1,4,5,1.0,1.0,21.0,1.0,1.0,31.0,1.0,1.0,0.5,0,0,1,1
50,50,100,-57148.146,21.544346900318832,527.8364990578116,0.0,0.0,1.0,0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
63,38,101,-55324.914,21.68773755577532,301.91048518237733,6.188118811881188,0.24752475247524752,1.6578947368421053,0,1,4,5,10.0,13.0,10.0,12.0,13.0,19.0,10.0,13.0,5.6521739130434785,1,1,1,1
62,39,101,-65054.787,21.68773755577532,318.2299708679112,5.237623762376238,0.22772277227722773,1.5897435897435896,1,0,4,5,11.0,12.0,11.0,11.0,12.0,20.0,11.0,12.0,5.739130434782608,1,1,1,1
61,40,101,-73160.987,21.68773755577532,334.97891670306444,4.366336633663367,0.2079207920792079,1.525,0,1,4,5,10.0,11.0,12.0,10.0,11.0,21.0,10.0,11.0,5.238095238095238,1,1,1,1
60,41,101,-78891.488,21.68773755577532,352.157322687837,3.5742574257425743,0.18811881188118812,1.4634146341463414,1,0,4,5,9.0,10.0,13.0,9.0,10.0,22.0,9.0,10.0,4.7368421052631575,1,1,1,1
59,42,101,-83519.952,21.68773755577532,369.7651888222288,2.8613861386138613,0.16831683168316833,1.4047619047619047,0,1,4,5,8.0,9.0,14.0,8.0,9.0,23.0,8.0,9.0,4.235294117647059,1,1,1,1
58,43,101,-86344.593,21.68773755577532,387.80251510624,2.227722772277228,0.1485148514851485,1.3488372093023255,1,0,4,5,7.0,8.0,15.0,7.0,8.0,24.0,7.0,8.0,3.7333333333333334,1,1,1,1
57,44,101,-87958.113,21.68773755577532,406.26930153987047,1.6732673267326732,0.12871287128712872,1.2954545454545454,0,1,4,5,6.0,7.0,16.0,6.0,7.0,25.0,6.0,7.0,3.230769230769231,1,1,1,1
56,45,101,-87412.428,21.68773755577532,425.1655481231203,1.198019801980198,0.10891089108910891,1.2444444444444445,1,0,4,5,5.0,6.0,17.0,5.0,6.0,26.0,5.0,6.0,2.727272727272727,1,1,1,1
55,46,101,-85432.145,21.68773755577532,444.4912548559894,0.801980198019802,0.0891089108910891,1.1956521739130435,0,1,4,5,4.0,5.0,18.0,4.0,5.0,27.0,4.0,5.0,2.2222222222222223,1,1,1,1
54,47,101,-81334.384,21.68773755577532,464.2464217384778,0.48514851485148514,0.06930693069306931,1.148936170212766,1,0,4,5,3.0,4.0,19.0,3.0,4.0,28.0,3.0,4.0,1.7142857142857142,1,1,1,1
53,48,101,-75836.466,21.68773755577532,484.4310487705855,0.24752475247524752,0.04950495049504951,1.1041666666666667,0,1,4,5,2.0,3.0,20.0,2.0,3.0,29.0,2.0,3.0,1.2,1,1,1,1
51,50,101,-60305.624,21.68773755577532,526.088683283659,0.009900990099009901,0.009900990099009901,1.02,0,1,5,5,0.0,1.0,0.0,0.0,1.0,31.0,0.0,1.0,0.0,1,1,0,1
64,38,102,-52159.311,21.830655745813875,300.9206076334737,6.627450980392157,0.2549019607843137,1.6842105263157894,0,0,4,5,10.0,14.0,10.0,12.0,14.0,18.0,10.0,14.0,5.833333333333333,0,1,1,0
63,39,102,-61172.641,21.830655745813875,317.1865864244723,5.647058823529412,0.23529411764705882,1.6153846153846154,1,1,4,5,11.0,13.0,11.0,11.0,13.0,19.0,11.0,13.0,5.958333333333333,1,1,1,1
62,40,102,-71581.427,21.830655745813875,333.8806172889182,4.745098039215686,0.21568627450980393,1.55,0,0,4,5,10.0,12.0,12.0,10.0,12.0,20.0,10.0,12.0,5.454545454545454,1,1,1,1
61,41,102,-76298.265,21.830655745813875,351.00270022681144,3.9215686274509802,0.19607843137254902,1.4878048780487805,1,1,4,5,9.0,11.0,13.0,9.0,11.0,21.0,9.0,11.0,4.95,1,1,1,1
60,42,102,-83560.866,21.830655745813875,368.552835238152,3.176470588235294,0.17647058823529413,1.4285714285714286,0,0,4,5,8.0,10.0,14.0,8.0,10.0,22.0,8.0,10.0,4.444444444444445,1,1,1,1
59,43,102,-84572.921,21.830655745813875,386.5310223229399,2.5098039215686274,0.1568627450980392,1.372093023255814,1,1,4,5,7.0,9.0,15.0,7.0,9.0,23.0,7.0,9.0,3.9375,1,1,1,1
58,44,102,-89106.435,21.830655745813875,404.93726148117514,1.9215686274509804,0.13725490196078433,1.3181818181818181,0,0,4,5,6.0,8.0,16.0,6.0,8.0,24.0,6.0,8.0,3.4285714285714284,1,1,1,1
57,45,102,-86783.316,21.830655745813875,423.77155271285767,1.411764705882353,0.11764705882352941,1.2666666666666666,1,1,4,5,5.0,7.0,17.0,5.0,7.0,25.0,5.0,7.0,2.9166666666666665,1,1,1,1
56,46,102,-87902.963,21.830655745813875,443.0338960179876,0.9803921568627451,0.09803921568627451,1.2173913043478262,0,0,4,5,4.0,6.0,18.0,4.0,6.0,26.0,4.0,6.0,2.4,1,1,1,1
55,47,102,-82246.702,21.830655745813875,462.7242913965648,0.6274509803921569,0.0784313725490196,1.1702127659574468,1,1,4,5,3.0,5.0,19.0,3.0,5.0,27.0,3.0,5.0,1.875,1,1,1,1
54,48,102,-79659.702,21.830655745813875,482.84273884858936,0.35294117647058826,0.058823529411764705,1.125,0,0,4,5,2.0,4.0,20.0,2.0,4.0,28.0,2.0,4.0,1.3333333333333333,1,1,1,1
53,49,102,-70694.896,21.830655745813875,503.3892383740613,0.1568627450980392,0.0392156862745098,1.0816326530612246,1,1,4,5,1.0,3.0,21.0,1.0,3.0,29.0,1.0,3.0,0.75,1,0,0,1
52,50,102,-64934.896,21.830655745813875,524.3637899729805,0.0392156862745098,0.0196078431372549,1.04,0,0,5,5,0.0,2.0,0.0,0.0,2.0,30.0,0.0,2.0,0.0,0,1,0,0
64,39,103,-58457.034,21.973107636570674,316.15675259609463,6.067961165048544,0.24271844660194175,1.641025641025641,1,0,4,5,11.0,14.0,11.0,11.0,14.0,18.0,11.0,14.0,6.16,0,1,1,1
63,40,103,-67808.993,21.973107636570674,332.7965816800996,5.135922330097087,0.22330097087378642,1.575,0,1,4,5,10.0,13.0,12.0,10.0,13.0,19.0,10.0,13.0,5.6521739130434785,1,1,1,1
62,41,103,-75028.667,21.973107636570674,349.86307304830984,4.281553398058253,0.20388349514563106,1.5121951219512195,1,0,4,5,9.0,12.0,13.0,9.0,12.0,20.0,9.0,12.0,5.142857142857143,1,1,1,1
61,42,103,-80954.331,21.973107636570674,367.3562267007253,3.504854368932039,0.18446601941747573,1.4523809523809523,0,1,4,5,8.0,11.0,14.0,8.0,11.0,21.0,8.0,11.0,4.631578947368421,1,1,1,1
60,43,103,-84603.92,21.973107636570674,385.27604263734605,2.8058252427184467,0.1650485436893204,1.3953488372093024,1,0,4,5,7.0,10.0,15.0,7.0,10.0,22.0,7.0,10.0,4.117647058823529,1,1,1,1
59,44,103,-87267.168,21.973107636570674,403.6225208581721,2.1844660194174756,0.14563106796116504,1.3409090909090908,0,1,4,5,6.0,9.0,16.0,6.0,9.0,23.0,6.0,9.0,3.6,1,1,1,1
58,45,103,-88031.705,21.973107636570674,422.3956613632033,1.6407766990291262,0.1262135922330097,1.288888888888889,1,0,4,5,5.0,8.0,17.0,5.0,8.0,24.0,5.0,8.0,3.076923076923077,1,1,1,1
57,46,103,-87456.98,21.973107636570674,441.59546415243983,1.174757281553398,0.10679611650485436,1.2391304347826086,0,1,4,5,4.0,7.0,18.0,4.0,7.0,25.0,4.0,7.0,2.5454545454545454,1,1,1,1
56,47,103,-84802.702,21.973107636570674,461.22192922588164,0.7864077669902912,0.08737864077669903,1.1914893617021276,1,0,4,5,3.0,6.0,19.0,3.0,6.0,26.0,3.0,6.0,2.0,1,1,1,1
55,48,103,-80651.626,21.973107636570674,481.2750565835286,0.47572815533980584,0.06796116504854369,1.1458333333333333,0,1,4,5,2.0,5.0,20.0,2.0,5.0,27.0,2.0,5.0,1.4285714285714286,1,1,1,1
54,49,103,-74632.397,21.973107636570674,501.75484622538096,0.24271844660194175,0.04854368932038835,1.1020408163265305,1,0,4,5,1.0,4.0,21.0,1.0,4.0,28.0,1.0,4.0,0.8,1,1,1,1
64,40,104,-65717.66,22.115099254715485,331.72648882073236,5.538461538461538,0.23076923076923078,1.6,0,0,4,5,10.0,14.0,12.0,10.0,14.0,18.0,10.0,14.0,5.833333333333333,1,1,1,1
63,41,104,-71810.997,22.115099254715485,348.73810363205195,4.653846153846154,0.21153846153846154,1.5365853658536586,1,1,4,5,9.0,13.0,13.0,9.0,13.0,19.0,9.0,13.0,5.318181818181818,1,1,1,1
62,42,104,-80343.748,22.115099254715485,366.1750088136546,3.8461538461538463,0.19230769230769232,1.4761904761904763,0,0,4,5,8.0,12.0,14.0,8.0,12.0,20.0,8.0,12.0,4.8,1,1,1,1
61,43,104,-82498.969,22.115099254715485,384.03720436554016,3.1153846153846154,0.17307692307692307,1.4186046511627908,1,1,4,5,7.0,11.0,15.0,7.0,11.0,21.0,7.0,11.0,4.277777777777778,1,1,1,1
60,44,104,-88095.763,22.115099254715485,402.32469028770873,2.4615384615384617,0.15384615384615385,1.3636363636363635,0,0,4,5,6.0,10.0,16.0,6.0,10.0,22.0,6.0,10.0,3.75,1,1,1,1
59,45,104,-86959.344,22.115099254715485,421.0374665801603,1.8846153846153846,0.1346153846153846,1.3111111111111111,1,1,4,5,5.0,9.0,17.0,5.0,9.0,23.0,5.0,9.0,3.2142857142857144,1,1,1,1
58,46,104,-89395.123,22.115099254715485,440.17553324289486,1.3846153846153846,0.11538461538461539,1.2608695652173914,0,0,4,5,4.0,8.0,18.0,4.0,8.0,24.0,4.0,8.0,2.6666666666666665,1,1,1,1
57,47,104,-85116.47,22.115099254715485,459.7388902759124,0.9615384615384616,0.09615384615384616,1.2127659574468086,1,1,4,5,3.0,7.0,19.0,3.0,7.0,25.0,3.0,7.0,2.1,1,1,1,1
56,48,104,-83968.391,22.115099254715485,479.72753767921296,0.6153846153846154,0.07692307692307693,1.1666666666666667,0,0,4,5,2.0,6.0,20.0,2.0,6.0,26.0,2.0,6.0,1.5,1,1,1,1
55,49,104,-76182.675,22.115099254715485,500.1414754527965,0.34615384615384615,0.057692307692307696,1.1224489795918366,1,1,4,5,1.0,5.0,21.0,1.0,5.0,27.0,1.0,5.0,0.8333333333333334,1,1,1,1
54,50,104,-71627.057,22.115099254715485,520.980703596663,0.15384615384615385,0.038461538461538464,1.08,0,0,5,5,0.0,4.0,0.0,0.0,4.0,28.0,0.0,4.0,0.0,1,0,1,1
65,40,105,-61458.274,22.25663649191485,330.6700278798779,5.9523809523809526,0.23809523809523808,1.625,0,1,4,5,10.0,15.0,12.0,10.0,15.0,17.0,10.0,15.0,6.0,0,1,1,0
64,41,105,-69915.547,22.25663649191485,347.62746520705116,5.038095238095238,0.21904761904761905,1.5609756097560976,1,0,4,5,9.0,14.0,13.0,9.0,14.0,18.0,9.0,14.0,5.478260869565218,1,1,1,1
63,42,105,-77330.788,22.25663649191485,365.0088384674037,4.2,0.2,1.5,0,1,4,5,8.0,13.0,14.0,8.0,13.0,19.0,8.0,13.0,4.9523809523809526,1,1,1,1
62,43,105,-82286.303,22.25663649191485,382.8141476609356,3.4380952380952383,0.18095238095238095,1.441860465116279,1,0,4,5,7.0,12.0,15.0,7.0,12.0,20.0,7.0,12.0,4.421052631578948,1,1,1,1
61,44,105,-85934.543,22.25663649191485,401.0433927876468,2.7523809523809524,0.1619047619047619,1.3863636363636365,0,1,4,5,6.0,11.0,16.0,6.0,11.0,21.0,6.0,11.0,3.8823529411764706,1,1,1,1
60,45,105,-87851.27,22.25663649191485,419.69657384753737,2.142857142857143,0.14285714285714285,1.3333333333333333,1,0,4,5,5.0,10.0,17.0,5.0,10.0,22.0,5.0,10.0,3.3333333333333335,1,1,1,1
59,46,105,-88417.905,22.25663649191485,438.77369084060723,1.6095238095238096,0.12380952380952381,1.2826086956521738,0,1,4,5,4.0,9.0,18.0,4.0,9.0,23.0,4.0,9.0,2.769230769230769,1,1,1,1
58,47,105,-87070.848,22.25663649191485,458.27474376685643,1.1523809523809523,0.10476190476190476,1.2340425531914894,1,0,4,5,3.0,8.0,19.0,3.0,8.0,24.0,3.0,8.0,2.1818181818181817,1,1,1,1
57,48,105,-84333.849,22.25663649191485,478.19973262628497,0.7714285714285715,0.08571428571428572,1.1875,0,1,4,5,2.0,7.0,20.0,2.0,7.0,25.0,2.0,7.0,1.5555555555555556,1,1,1,1
56,49,105,-79640.582,22.25663649191485,498.54865741889284,0.4666666666666667,0.06666666666666667,1.1428571428571428,1,0,4,5,1.0,6.0,21.0,1.0,6.0,26.0,1.0,6.0,0.8571428571428571,1,1,1,1
55,50,105,-73338.001,22.25663649191485,519.32151814468,0.23809523809523808,0.047619047619047616,1.1,0,1,5,5,0.0,5.0,0.0,0.0,5.0,27.0,0.0,5.0,0.0,1,1,1,1
54,51,105,-64015.491,22.25663649191485,540.5183148036466,0.08571428571428572,0.02857142857142857,1.0588235294117647,1,0,5,5,1.0,4.0,1.0,31.0,4.0,28.0,1.0,4.0,0.8,1,0,1,1
53,52,105,-52811.509,22.25663649191485,562.1390473957924,0.009523809523809525,0.009523809523809525,1.0192307692307692,0,1,5,5,2.0,3.0,2.0,30.0,3.0,29.0,2.0,3.0,1.2,1,0,0,0
65,41,106,-66202.678,22.397725109111345,346.5308413107794,5.433962264150943,0.22641509433962265,1.5853658536585367,1,1,4,5,9.0,15.0,13.0,9.0,15.0,17.0,9.0,15.0,5.625,1,1,1,1
64,42,106,-76128.003,22.397725109111345,363.8573833763184,4.566037735849057,0.20754716981132076,1.5238095238095237,0,0,4,5,8.0,14.0,14.0,8.0,14.0,18.0,8.0,14.0,5.090909090909091,1,1,1,1
63,43,106,-79776.253,22.397725109111345,381.60652402882175,3.7735849056603774,0.18867924528301888,1.4651162790697674,1,1,4,5,7.0,13.0,15.0,7.0,13.0,19.0,7.0,13.0,4.55,1,1,1,1
62,44,106,-86323.253,22.397725109111345,399.77826326828944,3.056603773584906,0.16981132075471697,1.4090909090909092,0,0,4,5,6.0,12.0,16.0,6.0,12.0,20.0,6.0,12.0,4.0,1,1,1,1
61,45,106,-86362.656,22.397725109111345,418.3726010947215,2.4150943396226414,0.1509433962264151,1.3555555555555556,1,1,4,5,5.0,11.0,17.0,5.0,11.0,21.0,5.0,11.0,3.4375,1,1,1,1
60,46,106,-89907.543,22.397725109111345,437.38953750811794,1.849056603773585,0.1320754716981132,1.3043478260869565,0,0,4,5,4.0,10.0,18.0,4.0,10.0,22.0,4.0,10.0,2.857142857142857,1,1,1,1
59,47,106,-86942.399,22.397725109111345,456.82907250847876,1.3584905660377358,0.11320754716981132,1.2553191489361701,1,1,4,5,3.0,9.0,19.0,3.0,9.0,23.0,3.0,9.0,2.25,1,1,1,1
58,48,106,-87132.153,22.397725109111345,476.6912060958039,0.9433962264150944,0.09433962264150944,1.2083333333333333,0,0,4,5,2.0,8.0,20.0,2.0,8.0,24.0,2.0,8.0,1.6,1,1,1,1
57,49,106,-80608.15,22.397725109111345,496.9759382700934,0.6037735849056604,0.07547169811320754,1.163265306122449,1,1,4,5,1.0,7.0,21.0,1.0,7.0,25.0,1.0,7.0,0.875,1,1,1,1
56,50,106,-77353.698,22.397725109111345,517.6832690313473,0.33962264150943394,0.05660377358490566,1.12,0,0,5,5,0.0,6.0,0.0,0.0,6.0,26.0,0.0,6.0,0.0,1,1,1,1
55,51,106,-66473.301,22.397725109111345,538.8131983795656,0.1509433962264151,0.03773584905660377,1.0784313725490196,1,1,5,5,1.0,5.0,1.0,31.0,5.0,27.0,1.0,5.0,0.8333333333333334,1,1,0,1
54,52,106,-58219.759,22.397725109111345,560.3657263147481,0.03773584905660377,0.018867924528301886,1.0384615384615385,0,0,5,5,2.0,4.0,2.0,30.0,4.0,28.0,2.0,4.0,1.3333333333333333,0,1,0,1
66,41,107,-63723.805,22.538370740628164,345.44792537037563,5.841121495327103,0.2336448598130841,1.6097560975609757,1,0,4,5,9.0,16.0,13.0,9.0,16.0,16.0,9.0,16.0,5.76,1,1,1,0
65,42,107,-72544.975,22.538370740628164,362.7203216388944,4.94392523364486,0.21495327102803738,1.5476190476190477,0,1,4,5,8.0,15.0,14.0,8.0,15.0,17.0,8.0,15.0,5.217391304347826,1,1,1,1
64,43,107,-78749.967,22.538370740628164,380.41399586518196,4.121495327102804,0.19626168224299065,1.4883720930232558,1,0,4,5,7.0,14.0,15.0,7.0,14.0,18.0,7.0,14.0,4.666666666666667,1,1,1,1
63,44,107,-83862.565,22.538370740628164,398.52894804923824,3.3738317757009346,0.17757009345794392,1.4318181818181819,0,1,4,5,6.0,13.0,16.0,6.0,13.0,19.0,6.0,13.0,4.105263157894737,1,1,1,1
62,45,107,-86863.711,22.538370740628164,417.0651781910633,2.7009345794392523,0.1588785046728972,1.3777777777777778,1,0,4,5,5.0,12.0,17.0,5.0,12.0,20.0,5.0,12.0,3.5294117647058822,1,1,1,1
61,46,107,-88372.654,22.538370740628164,436.0226862906571,2.102803738317757,0.14018691588785046,1.326086956521739,0,1,4,5,4.0,11.0,18.0,4.0,11.0,21.0,4.0,11.0,2.933333333333333,1,1,1,1
60,47,107,-88406.7,22.538370740628164,455.4014723480196,1.5794392523364487,0.12149532710280374,1.2765957446808511,1,0,4,5,3.0,10.0,19.0,3.0,10.0,22.0,3.0,10.0,2.3076923076923075,1,1,1,1
59,48,107,-86990.325,22.538370740628164,475.20153636315086,1.1308411214953271,0.102803738317757,1.2291666666666667,0,1,4,5,2.0,9.0,20.0,2.0,9.0,23.0,2.0,9.0,1.6363636363636365,1,1,1,1
58,49,107,-83566.667,22.538370740628164,495.4228783360509,0.7570093457943925,0.08411214953271028,1.183673469387755,1,0,4,5,1.0,8.0,21.0,1.0,8.0,24.0,1.0,8.0,0.8888888888888888,1,1,1,1
57,50,107,-78512.239,22.538370740628164,516.0654982667197,0.45794392523364486,0.06542056074766354,1.14,0,1,5,5,0.0,7.0,0.0,0.0,7.0,25.0,0.0,7.0,0.0,1,1,1,1
56,51,107,-70653.248,22.538370740628164,537.1293961551572,0.2336448598130841,0.04672897196261682,1.0980392156862746,1,0,5,5,1.0,6.0,1.0,31.0,6.0,26.0,1.0,6.0,0.8571428571428571,1,1,1,1
67,41,108,-59545.198,22.678578898107713,344.3784203045987,6.2592592592592595,0.24074074074074073,1.6341463414634145,1,1,4,5,9.0,15.0,13.0,9.0,17.0,15.0,9.0,15.0,5.625,1,1,1,0
66,42,108,-70749.297,22.678578898107713,361.5973413198286,5.333333333333333,0.2222222222222222,1.5714285714285714,0,0,4,5,8.0,16.0,14.0,8.0,16.0,16.0,8.0,16.0,5.333333333333333,1,1,1,1
65,43,108,-75922.831,22.678578898107713,379.23623601835686,4.481481481481482,0.2037037037037037,1.5116279069767442,1,1,4,5,7.0,15.0,15.0,7.0,15.0,17.0,7.0,15.0,4.7727272727272725,1,1,1,1
64,44,108,-83661.404,22.678578898107713,397.2951044001834,3.7037037037037037,0.18518518518518517,1.4545454545454546,0,0,4,5,6.0,14.0,16.0,6.0,14.0,18.0,6.0,14.0,4.2,1,1,1,1
63,45,108,-85031.156,22.678578898107713,415.7739464653082,3.0,0.16666666666666666,1.4,1,1,4,5,5.0,13.0,17.0,5.0,13.0,19.0,5.0,13.0,3.611111111111111,1,1,1,1
62,46,108,-89524.215,22.678578898107713,434.6727622137313,2.3703703703703702,0.14814814814814814,1.3478260869565217,0,0,4,5,4.0,12.0,18.0,4.0,12.0,20.0,4.0,12.0,3.0,1,1,1,1
61,47,108,-87606.792,22.678578898107713,453.99155164545266,1.8148148148148149,0.12962962962962962,1.297872340425532,1,1,4,5,3.0,11.0,19.0,3.0,11.0,21.0,3.0,11.0,2.357142857142857,1,1,1,1
60,48,108,-89252.423,22.678578898107713,473.73031476047237,1.3333333333333333,0.1111111111111111,1.25,0,0,4,5,2.0,10.0,20.0,2.0,10.0,22.0,2.0,10.0,1.6666666666666667,1,1,1,1
